"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Oct-21","S750","French Open 2021",10173,"MD","Round 1","5028974, 5031705","5029319, 5043014","21-18 / 21-15","21-18 "," 21-15","","","",21,18,21,15,,,,,,,2,0,42,33,7,4
"Sep-23","S1000","China Open 2023",12750,"MD","Final","5009697, 5039907","5002097, 5039226","21-12 / 21-14","21-Dec"," 21-14","","","",21,12,21,14,,,,,,,2,0,42,26,8,10
"Sep-23","S1000","China Open 2023",12750,"MD","Semi final","5002097, 5039226","5021064, 5030311","21-18 / 21-17","21-18 "," 21-17","","","",21,18,21,17,,,,,,,2,0,42,35,8,8
"Sep-23","S1000","China Open 2023",12750,"MD","Semi final","5009697, 5039907","5017294, 5029101","21-16 / 20-22 / 22-20","21-16 "," 20-22 "," 22-20","","",21,16,20,22,22,20,,,,,2,1,63,58,8,8
"Sep-23","S1000","China Open 2023",12750,"MD","Quarter final","5021064, 5030311","5008925, 5018982","21-15 / 21-17","21-15 "," 21-17","","","",21,15,21,17,,,,,,,2,0,42,32,8,6
"Sep-23","S1000","China Open 2023",12750,"MD","Quarter final","5002097, 5039226","5002370, 5015246","19-21 / 21-19 / 21-11","19-21 "," 21-19 "," 21-11","","",19,21,21,19,21,11,,,,,2,1,61,51,8,6
"Sep-23","S1000","China Open 2023",12750,"MD","Quarter final","5017294, 5029101","5007612, 5045957","21-12 / 21-17","21-Dec"," 21-17","","","",21,12,21,17,,,,,,,2,0,42,29,8,6
"Sep-23","S1000","China Open 2023",12750,"MD","Quarter final","5009697, 5039907","5007276, 5037432","21-18 / 21-19","21-18 "," 21-19","","","",21,18,21,19,,,,,,,2,0,42,37,8,6
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5002370, 5015246","5031868, 5037880","21-12 / 21-17","21-Dec"," 21-17","","","",21,12,21,17,,,,,,,2,0,42,29,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5021064, 5030311","5004568, 5027748","21-19 / 17-21 / 25-23","21-19 "," 17-21 "," 25-23","","",21,19,17,21,25,23,,,,,2,1,63,63,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5008925, 5018982","5006329, 5023244","21-16 / 21-12","21-16 "," 21-12","","","",21,16,21,12,,,,,,,2,0,42,28,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5002097, 5039226","5034930, 5036163","21-16 / 21-17","21-16 "," 21-17","","","",21,16,21,17,,,,,,,2,0,42,33,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5007276, 5037432","5027078, 5038157","15-21 / 21-17 / 21-18","15-21 "," 21-17 "," 21-18","","",15,21,21,17,21,18,,,,,2,1,57,56,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5007612, 5045957","5002342, 5021897","21-8 / 21-13","21-Aug"," 21-13","","","",21,8,21,13,,,,,,,2,0,42,21,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5009697, 5039907","5011481, 5021184","21-14 / 22-20","21-14 "," 22-20","","","",21,14,22,20,,,,,,,2,0,43,34,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 2","5017294, 5029101","5010426, 5023588","21-17 / 21-19","21-17 "," 21-19","","","",21,17,21,19,,,,,,,2,0,42,36,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5034930, 5036163","5019501, 5028423","21-14 / 21-17","21-14 "," 21-17","","","",21,14,21,17,,,,,,,2,0,42,31,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5021064, 5030311","5042475, 5043953","21-18 / 15-21 / 21-12","21-18 "," 15-21 "," 21-12","","",21,18,15,21,21,12,,,,,2,1,57,51,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5002370, 5015246","5014599, 5037031","21-16 / 23-21","21-16 "," 23-21","","","",21,16,23,21,,,,,,,2,0,44,37,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5002097, 5039226","5029177, 5034687","21-10 / 25-23","21-Oct"," 25-23","","","",21,10,25,23,,,,,,,2,0,46,33,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5031868, 5037880","5010636, 5049490","21-17 / 21-9","21-17 "," 21-9","","","",21,17,21,9,,,,,,,2,0,42,26,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5008925, 5018982","5025193, 5026866","21-17 / 11-21 / 21-17","21-17 "," 11-21 "," 21-17","","",21,17,11,21,21,17,,,,,2,1,53,55,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5010426, 5023588","5002489, 5038198","23-21 / 21-19","23-21 "," 21-19","","","",23,21,21,19,,,,,,,2,0,44,40,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5007276, 5037432","5024817, 5034535","21-16 / 21-14","21-16 "," 21-14","","","",21,16,21,14,,,,,,,2,0,42,30,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5017294, 5029101","5023921, 5024182","21-9 / 21-5","21-Sep"," 21-5","","","",21,9,21,5,,,,,,,2,0,42,14,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5027078, 5038157","5028974, 5031705","18-21 / 21-13 / 21-16","18-21 "," 21-13 "," 21-16","","",18,21,21,13,21,16,,,,,2,1,60,50,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5002342, 5021897","5036131, 5038746","22-20 / 21-13","22-20 "," 21-13","","","",22,20,21,13,,,,,,,2,0,43,33,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5007612, 5045957","5009175, 5011089","21-19 / 21-19","21-19 "," 21-19","","","",21,19,21,19,,,,,,,2,0,42,38,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5011481, 5021184","5014310, 5029084","21-13 / 21-17","21-13 "," 21-17","","","",21,13,21,17,,,,,,,2,0,42,30,8,4
"Sep-23","S1000","China Open 2023",12750,"MD","Round 1","5009697, 5039907","5014617, 5028463","21-15 / 21-18","21-15 "," 21-18","","","",21,15,21,18,,,,,,,2,0,42,33,8,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Final","5041849, 5044070","5005176, 5022359","15-11 / 15-5","15-Nov"," 15-5","","","",15,11,15,5,,,,,,,2,0,30,16,5,10
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Semi final","5005176, 5022359","5053159, 5053893","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,5,8
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Quarter final","5041849, 5044070","5014629, 5052020","17-14 / 15-13","17-14 "," 15-13","","","",17,14,15,13,,,,,,,2,0,32,27,5,6
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Quarter final","5005176, 5022359","5044895, 5044897","15-7 / 15-10","15-Jul"," 15-10","","","",15,7,15,10,,,,,,,2,0,30,17,5,6
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 2","5014629, 5052020","5011943, 5011959","15-8 / 15-13","15-Aug"," 15-13","","","",15,8,15,13,,,,,,,2,0,30,21,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 2","5041849, 5044070","5043952, 5054749","16-17 / 15-1 / 15-7","16-17 "," 15-1 "," 15-7","","",16,17,15,1,15,7,,,,,2,1,46,25,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 2","5029160, 5047971","5055264, 5055367","15-13 / 15-12","15-13 "," 15-12","","","",15,13,15,12,,,,,,,2,0,30,25,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 2","5053159, 5053893","5044653, 5054279","17-14 / 15-7","17-14 "," 15-7","","","",17,14,15,7,,,,,,,2,0,32,21,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 2","5005176, 5022359","5002802, 5002862","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,,,,,,,2,0,30,14,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 1","5043952, 5054749","5026138, 5044537","15-9 / 7-15 / 15-12","15-Sep"," 7-15 "," 15-12","","",15,9,7,15,15,12,,,,,2,1,37,36,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 1","5011943, 5011959","5042525, 5050642","9-15 / 17-14 / 17-15","Sep-15"," 17-14 "," 17-15","","",9,15,17,14,17,15,,,,,2,1,43,44,5,4
"Apr-05","STAR3","Thailand Open 2005",10429,"MD","Round 1","5005176, 5022359","5044108, 5051725","15-12 / 15-7","15-Dec"," 15-7","","","",15,12,15,7,,,,,,,2,0,30,19,5,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Final","5047971, 5049696","5009724, 5054789","21-18 / 21-17","21-18 "," 21-17","","","",21,18,21,17,,,,,,,2,0,42,35,7,10
"Sep-07","SS","Japan Open 2007",10363,"MD","Semi final","5047971, 5049696","5005176, 5022359","19-21 / 21-13 / 23-21","19-21 "," 21-13 "," 23-21","","",19,21,21,13,23,21,,,,,2,1,63,55,7,8
"Sep-07","SS","Japan Open 2007",10363,"MD","Semi final","5009724, 5054789","5043953, 5044615","21-13 / 21-16","21-13 "," 21-16","","","",21,13,21,16,,,,,,,2,0,42,29,7,8
"Sep-07","SS","Japan Open 2007",10363,"MD","Quarter final","5009724, 5054789","5044733, 5052513","24-22 / 21-19","24-22 "," 21-19","","","",24,22,21,19,,,,,,,2,0,45,41,7,6
"Sep-07","SS","Japan Open 2007",10363,"MD","Quarter final","5005176, 5022359","5043721, 5044070","21-17 / 24-22","21-17 "," 24-22","","","",21,17,24,22,,,,,,,2,0,45,39,7,6
"Sep-07","SS","Japan Open 2007",10363,"MD","Quarter final","5043953, 5044615","5011943, 5011959","21-11 / 21-11","21-Nov"," 21-11","","","",21,11,21,11,,,,,,,2,0,42,22,7,6
"Sep-07","SS","Japan Open 2007",10363,"MD","Quarter final","5047971, 5049696","5042841, 5054006","21-17 / 21-6","21-17 "," 21-6","","","",21,17,21,6,,,,,,,2,0,42,23,7,6
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5043953, 5044615","5055264, 5055367","18-21 / 21-7 / 21-12","18-21 "," 21-7 "," 21-12","","",18,21,21,7,21,12,,,,,2,1,60,40,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5011943, 5011959","5041849, 5042447","14-21 / 27-25 / 21-18","14-21 "," 27-25 "," 21-18","","",14,21,27,25,21,18,,,,,2,1,62,64,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5044733, 5052513","5020783, 5020794","21-18 / 21-16","21-18 "," 21-16","","","",21,18,21,16,,,,,,,2,0,42,34,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5009724, 5054789","5042525, 5052020","21-19 / 21-19","21-19 "," 21-19","","","",21,19,21,19,,,,,,,2,0,42,38,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5005176, 5022359","5043363, 5044789","22-20 / 22-20","22-20 "," 22-20","","","",22,20,22,20,,,,,,,2,0,44,40,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5043721, 5044070","5019162, 5044537","16-21 / 21-19 / 21-6","16-21 "," 21-19 "," 21-6","","",16,21,21,19,21,6,,,,,2,1,58,46,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 2","5042841, 5054006","5046522, 5050083","17-21 / 21-13 / 24-22","17-21 "," 21-13 "," 24-22","","",17,21,21,13,24,22,,,,,2,1,62,56,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5042525, 5052020","5044315, 5044322","18-21 / 21-13 / 21-14","18-21 "," 21-13 "," 21-14","","",18,21,21,13,21,14,,,,,2,1,60,48,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5041849, 5042447","5044897, 5053159","21-13 / 21-17","21-13 "," 21-17","","","",21,13,21,17,,,,,,,2,0,42,30,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5043953, 5044615","5043952, 5054749","21-11 / 15-21 / 21-16","21-Nov"," 15-21 "," 21-16","","",21,11,15,21,21,16,,,,,2,1,57,48,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5044733, 5052513","5041352, 5041354","17-21 / 21-14 / 21-14","17-21 "," 21-14 "," 21-14","","",17,21,21,14,21,14,,,,,2,1,59,49,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5020783, 5020794","5042291, 5042292","21-11 / 14-21 / 21-11","21-Nov"," 14-21 "," 21-11","","",21,11,14,21,21,11,,,,,2,1,56,43,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5009724, 5054789","5024844, 5053110","20-22 / 21-19 / 21-16","20-22 "," 21-19 "," 21-16","","",20,22,21,19,21,16,,,,,2,1,62,57,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5005176, 5022359","5043371, 5053806","21-13 / 21-13","21-13 "," 21-13","","","",21,13,21,13,,,,,,,2,0,42,26,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5043721, 5044070","5008113, 5055495","21-8 / 19-21 / 21-18","21-Aug"," 19-21 "," 21-18","","",21,8,19,21,21,18,,,,,2,1,61,47,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5019162, 5044537","5003128, 5054175","21-14 / 19-21 / 21-16","21-14 "," 19-21 "," 21-16","","",21,14,19,21,21,16,,,,,2,1,61,51,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5047971, 5049696","5029160, 5054865","21-13 / 21-7","21-13 "," 21-7","","","",21,13,21,7,,,,,,,2,0,42,20,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5046522, 5050083","5043827, 5055079","21-16 / 16-21 / 21-16","21-16 "," 16-21 "," 21-16","","",21,16,16,21,21,16,,,,,2,1,58,53,7,4
"Sep-07","SS","Japan Open 2007",10363,"MD","Round 1","5043363, 5044789","5044108, 5051725","21-14 / 21-13","21-14 "," 21-13","","","",21,14,21,13,,,,,,,2,0,42,27,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Final","5042525, 5052020","5043743, 5044749","20-22 / 21-14 / 21-17","20-22 "," 21-14 "," 21-17","","",20,22,21,14,21,17,,,,,2,1,62,53,7,10
"Oct-09","SS","Denmark Open 2009",11131,"MD","Semi final","5043743, 5044749","5043953, 5044615","21-16 / 21-19","21-16 "," 21-19","","","",21,16,21,19,,,,,,,2,0,42,35,7,8
"Oct-09","SS","Denmark Open 2009",11131,"MD","Quarter final","5043743, 5044749","5027001, 5054175","21-16 / 21-19","21-16 "," 21-19","","","",21,16,21,19,,,,,,,2,0,42,35,7,6
"Oct-09","SS","Denmark Open 2009",11131,"MD","Quarter final","5043953, 5044615","5043456, 5051725","21-17 / 22-20","21-17 "," 22-20","","","",21,17,22,20,,,,,,,2,0,43,37,7,6
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 2","5005176, 5022359","5042475, 5042482","21-16 / 21-10","21-16 "," 21-10","","","",21,16,21,10,,,,,,,2,0,42,26,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 2","5043743, 5044749","5023586, 5050941","21-15 / 21-19","21-15 "," 21-19","","","",21,15,21,19,,,,,,,2,0,42,34,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 2","5042525, 5052020","5043451, 5050505","16-21 / 21-19 / 21-19","16-21 "," 21-19 "," 21-19","","",16,21,21,19,21,19,,,,,2,1,58,59,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 2","5043456, 5051725","5040748, 5042079","21-17 / 21-19","21-17 "," 21-19","","","",21,17,21,19,,,,,,,2,0,42,36,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 2","5027001, 5054175","5003128, 5022387","11-21 / 23-21 / 21-18","Nov-21"," 23-21 "," 21-18","","",11,21,23,21,21,18,,,,,2,1,55,60,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 1","5040748, 5042079","5042270, 5046238","11-21 / 21-18 / 21-18","Nov-21"," 21-18 "," 21-18","","",11,21,21,18,21,18,,,,,2,1,53,57,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 1","5043953, 5044615","5046308, 5046425","21-17 / 21-13","21-17 "," 21-13","","","",21,17,21,13,,,,,,,2,0,42,30,7,4
"Oct-09","SS","Denmark Open 2009",11131,"MD","Round 1","5043451, 5050505","5043784, 5044693","21-14 / 22-20","21-14 "," 22-20","","","",21,14,22,20,,,,,,,2,0,43,34,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Final","5043363, 5044789","5042475, 5042482","21-13 / 23-21","21-13 "," 23-21","","","",21,13,23,21,,,,,,,2,0,44,34,7,10
"Sep-11","SS","Japan Open 2011",12466,"MD","Semi final","5042475, 5042482","5043953, 5044615","15-21 / 21-16 / 21-18","15-21 "," 21-16 "," 21-18","","",15,21,21,16,21,18,,,,,2,1,57,55,7,8
"Sep-11","SS","Japan Open 2011",12466,"MD","Semi final","5043363, 5044789","5042525, 5052020","21-17 / 19-21 / 21-19","21-17 "," 19-21 "," 21-19","","",21,17,19,21,21,19,,,,,2,1,61,57,7,8
"Sep-11","SS","Japan Open 2011",12466,"MD","Quarter final","5043363, 5044789","5054749, 5054789","21-12 / 21-14","21-Dec"," 21-14","","","",21,12,21,14,,,,,,,2,0,42,26,7,6
"Sep-11","SS","Japan Open 2011",12466,"MD","Quarter final","5042475, 5042482","5045453, 5054422","21-5 / 21-16","21-May"," 21-16","","","",21,5,21,16,,,,,,,2,0,42,21,7,6
"Sep-11","SS","Japan Open 2011",12466,"MD","Quarter final","5042525, 5052020","5040459, 5041118","21-16 / 19-21 / 21-17","21-16 "," 19-21 "," 21-17","","",21,16,19,21,21,17,,,,,2,1,61,54,7,6
"Sep-11","SS","Japan Open 2011",12466,"MD","Quarter final","5043953, 5044615","5011746, 5042447","21-10 / 15-21 / 21-14","21-Oct"," 15-21 "," 21-14","","",21,10,15,21,21,14,,,,,2,1,57,45,7,6
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5054749, 5054789","5040937, 5041939","21-19 / 14-21 / 21-15","21-19 "," 14-21 "," 21-15","","",21,19,14,21,21,15,,,,,2,1,56,55,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5043953, 5044615","5044297, 5055367","21-7 / 21-19","21-Jul"," 21-19","","","",21,7,21,19,,,,,,,2,0,42,26,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5040459, 5041118","5004331, 5051725","19-21 / 21-19 / 21-19","19-21 "," 21-19 "," 21-19","","",19,21,21,19,21,19,,,,,2,1,61,59,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5043363, 5044789","5042013, 5043852","21-16 / 21-13","21-16 "," 21-13","","","",21,16,21,13,,,,,,,2,0,42,29,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5042525, 5052020","5042079, 5045707","17-21 / 21-11 / 21-18","17-21 "," 21-11 "," 21-18","","",17,21,21,11,21,18,,,,,2,1,59,50,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5045453, 5054422","5022157, 5029748","17-21 / 23-21 / 22-20","17-21 "," 23-21 "," 22-20","","",17,21,23,21,22,20,,,,,2,1,62,62,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5011746, 5042447","5043827, 5044374","21-16 / 21-15","21-16 "," 21-15","","","",21,16,21,15,,,,,,,2,0,42,31,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 2","5042475, 5042482","5042291, 5042292","21-15 / 18-21 / 21-16","21-15 "," 18-21 "," 21-16","","",21,15,18,21,21,16,,,,,2,1,60,52,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5011746, 5042447","5041738, 5048220","21-8 / 21-16","21-Aug"," 21-16","","","",21,8,21,16,,,,,,,2,0,42,24,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5042013, 5043852","5043301, 5044693","22-20 / 21-19","22-20 "," 21-19","","","",22,20,21,19,,,,,,,2,0,43,39,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5042475, 5042482","5040748, 5041264","15-21 / 21-17 / 21-16","15-21 "," 21-17 "," 21-16","","",15,21,21,17,21,16,,,,,2,1,57,54,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5042291, 5042292","5027001, 5040864","21-17 / 21-8","21-17 "," 21-8","","","",21,17,21,8,,,,,,,2,0,42,25,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5043827, 5044374","5043743, 5044749","21-15 / 21-18","21-15 "," 21-18","","","",21,15,21,18,,,,,,,2,0,42,33,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5043953, 5044615","5043682, 5051552","21-13 / 21-12","21-13 "," 21-12","","","",21,13,21,12,,,,,,,2,0,42,25,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5042525, 5052020","5001942, 5047308","21-10 / 21-8","21-Oct"," 21-8","","","",21,10,21,8,,,,,,,2,0,42,18,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5040459, 5041118","5040479, 5046802","22-20 / 21-19","22-20 "," 21-19","","","",22,20,21,19,,,,,,,2,0,43,39,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5044297, 5055367","5005176, 5046238","10-21 / 22-20 / 21-19","Oct-21"," 22-20 "," 21-19","","",10,21,22,20,21,19,,,,,2,1,53,60,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5004331, 5051725","5023586, 5050941","21-23 / 21-15 / 21-18","21-23 "," 21-15 "," 21-18","","",21,23,21,15,21,18,,,,,2,1,63,56,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5054749, 5054789","5027439, 5041354","21-16 / 21-14","21-16 "," 21-14","","","",21,16,21,14,,,,,,,2,0,42,30,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5040937, 5041939","5034336, 5035330","21-13 / 21-17","21-13 "," 21-17","","","",21,13,21,17,,,,,,,2,0,42,30,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5022157, 5029748","5029160, 5047971","21-19 / 19-21 / 21-18","21-19 "," 19-21 "," 21-18","","",21,19,19,21,21,18,,,,,2,1,61,58,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5042079, 5045707","5043461, 5043473","21-19 / 21-8","21-19 "," 21-8","","","",21,19,21,8,,,,,,,2,0,42,27,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Round 1","5043363, 5044789","5041667, 5041668","21-13 / 21-16","21-13 "," 21-16","","","",21,13,21,16,,,,,,,2,0,42,29,7,4
"Sep-11","SS","Japan Open 2011",12466,"MD","Qual Quarter final","5001942, 5047308","5041521, 5053806","21-13 / 19-21 / 21-19","21-13 "," 19-21 "," 21-19","","",21,13,19,21,21,19,,,,,2,1,61,53,7,2
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Final","5043767, 5044103","5016156, 5026798","16-17 / 17-15 / 15-5","16-17 "," 17-15 "," 15-5","","",16,17,17,15,15,5,,,,,2,1,48,37,7,10
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Semi final","5043767, 5044103","5020783, 5020794","15-9 / 15-5","15-Sep"," 15-5","","","",15,9,15,5,,,,,,,2,0,30,14,7,8
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Semi final","5016156, 5026798","5046039, 5049696","7-15 / 15-9 / 15-8","Jul-15"," 15-9 "," 15-8","","",7,15,15,9,15,8,,,,,2,1,37,32,7,8
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Quarter final","5020783, 5020794","5043363, 5044789","15-8 / 15-4","15-Aug"," 15-4","","","",15,8,15,4,,,,,,,2,0,30,12,7,6
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Quarter final","5046039, 5049696","5055735, 5055754","15-4 / 15-8","15-Apr"," 15-8","","","",15,4,15,8,,,,,,,2,0,30,12,7,6
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Quarter final","5043767, 5044103","5009724, 5054789","15-9 / 15-8","15-Sep"," 15-8","","","",15,9,15,8,,,,,,,2,0,30,17,7,6
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Quarter final","5016156, 5026798","5014629, 5046333","15-5 / 15-5","15-May"," 15-5","","","",15,5,15,5,,,,,,,2,0,30,10,7,6
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 3","5020783, 5020794","5011943, 5011959","15-4 / 15-2","15-Apr"," 15-2","","","",15,4,15,2,,,,,,,2,0,30,6,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 3","5055735, 5055754","5003128, 5022387","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,,,,,,,2,0,30,15,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 3","5014629, 5046333","5019301, 5045870","15-13 / 15-7","15-13 "," 15-7","","","",15,13,15,7,,,,,,,2,0,30,20,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 3","5009724, 5054789","5018607, 5039298","15-8 / 8-15 / 15-9","15-Aug"," 8-15 "," 15-9","","",15,8,8,15,15,9,,,,,2,1,38,32,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 3","5046039, 5049696","5053302, 5055372","15-10 / 11-15 / 15-8","15-Oct"," 11-15 "," 15-8","","",15,10,11,15,15,8,,,,,2,1,41,33,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5016156, 5026798","5026138, 5044537","15-17 / 15-7 / 15-6","15-17 "," 15-7 "," 15-6","","",15,17,15,7,15,6,,,,,2,1,45,30,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5020783, 5020794","5045048, 5048838","15-2 / 15-3","15-Feb"," 15-3","","","",15,2,15,3,,,,,,,2,0,30,5,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5018607, 5039298","5044895, 5044897","15-3 / 15-7","15-Mar"," 15-7","","","",15,3,15,7,,,,,,,2,0,30,10,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5019301, 5045870","5007944, 5007963","15-4 / 15-4","15-Apr"," 15-4","","","",15,4,15,4,,,,,,,2,0,30,8,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5002802, 5002862","5046308, 5046425","15-3 / 15-5","15-Mar"," 15-5","","","",15,3,15,5,,,,,,,2,0,30,8,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5043953, 5044615","5017538, 5054909","15-10 / 15-10","15-Oct"," 15-10","","","",15,10,15,10,,,,,,,2,0,30,20,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5011943, 5011959","5011103, 5011160","15-9 / 15-1","15-Sep"," 15-1","","","",15,9,15,1,,,,,,,2,0,30,10,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"MD","Round 2","5046039, 5049696","5029160, 5043862","15-4 / 15-9","15-Apr"," 15-9","","","",15,4,15,9,,,,,,,2,0,30,13,7,4
