"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
2013-09-01,"SS","China Masters 2013",14188,"MS","Final","5049220","5040936","11-21 / 21-14 / 24-22","Nov-21"," 21-14 "," 24-22","","",11,21,21,14,24,22,NA,NA,NA,NA,2,1,56,57,7,10
2013-09-01,"SS","China Masters 2013",14188,"MS","Semi final","5049220","5040845","21-13 / 16-21 / 23-21","21-13 "," 16-21 "," 23-21","","",21,13,16,21,23,21,NA,NA,NA,NA,2,1,60,55,7,8
2013-09-01,"SS","China Masters 2013",14188,"MS","Semi final","5040936","5044122","17-21 / 21-16 / 21-18","17-21 "," 21-16 "," 21-18","","",17,21,21,16,21,18,NA,NA,NA,NA,2,1,59,55,7,8
2013-09-01,"SS","China Masters 2013",14188,"MS","Quarter final","5049220","5009061","21-14 / 21-19","21-14 "," 21-19","","","",21,14,21,19,NA,NA,NA,NA,NA,NA,2,0,42,33,7,6
2013-09-01,"SS","China Masters 2013",14188,"MS","Quarter final","5044122","5032750","21-18 / 21-8","21-18 "," 21-8","","","",21,18,21,8,NA,NA,NA,NA,NA,NA,2,0,42,26,7,6
2013-09-01,"SS","China Masters 2013",14188,"MS","Quarter final","5040845","5010333","21-17 / 17-21 / 21-6","21-17 "," 17-21 "," 21-6","","",21,17,17,21,21,6,NA,NA,NA,NA,2,1,59,44,7,6
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 2","5010333","5046331","21-19 / 14-21 / 21-18","21-19 "," 14-21 "," 21-18","","",21,19,14,21,21,18,NA,NA,NA,NA,2,1,56,58,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 2","5040936","5040761","16-21 / 21-13 / 21-11","16-21 "," 21-13 "," 21-11","","",16,21,21,13,21,11,NA,NA,NA,NA,2,1,58,45,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 2","5040845","5047490","21-13 / 21-14","21-13 "," 21-14","","","",21,13,21,14,NA,NA,NA,NA,NA,NA,2,0,42,27,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 2","5032750","5042275","21-7 / 21-9","21-Jul"," 21-9","","","",21,7,21,9,NA,NA,NA,NA,NA,NA,2,0,42,16,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 2","5044122","5043479","12-21 / 21-14 / 21-16","Dec-21"," 21-14 "," 21-16","","",12,21,21,14,21,16,NA,NA,NA,NA,2,1,54,51,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5046331","5039969","21-14 / 23-21","21-14 "," 23-21","","","",21,14,23,21,NA,NA,NA,NA,NA,NA,2,0,44,35,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5009061","5039942","21-13 / 21-15","21-13 "," 21-15","","","",21,13,21,15,NA,NA,NA,NA,NA,NA,2,0,42,28,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5044122","5019749","21-16 / 19-21 / 21-14","21-16 "," 19-21 "," 21-14","","",21,16,19,21,21,14,NA,NA,NA,NA,2,1,61,51,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5040936","5045467","21-17 / 21-18","21-17 "," 21-18","","","",21,17,21,18,NA,NA,NA,NA,NA,NA,2,0,42,35,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5010333","5051746","21-17 / 21-14","21-17 "," 21-14","","","",21,17,21,14,NA,NA,NA,NA,NA,NA,2,0,42,31,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5031688","5054260","21-11 / 21-19","21-Nov"," 21-19","","","",21,11,21,19,NA,NA,NA,NA,NA,NA,2,0,42,30,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5049220","5048888","21-13 / 21-18","21-13 "," 21-18","","","",21,13,21,18,NA,NA,NA,NA,NA,NA,2,0,42,31,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5040845","5053374","21-17 / 21-15","21-17 "," 21-15","","","",21,17,21,15,NA,NA,NA,NA,NA,NA,2,0,42,32,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5047490","5042108","18-21 / 21-16 / 21-17","18-21 "," 21-16 "," 21-17","","",18,21,21,16,21,17,NA,NA,NA,NA,2,1,60,54,7,4
2013-09-01,"SS","China Masters 2013",14188,"MS","Round 1","5040761","5029788","21-14 / 21-15","21-14 "," 21-15","","","",21,14,21,15,NA,NA,NA,NA,NA,NA,2,0,42,29,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Final","5044891","5032750","23-21 / 21-17","23-21 "," 21-17","","","",23,21,21,17,NA,NA,NA,NA,NA,NA,2,0,44,38,7,10
2013-09-01,"SS","Japan Open 2013",13949,"MS","Semi final","5044891","5052196","21-10 / 21-5","21-Oct"," 21-5","","","",21,10,21,5,NA,NA,NA,NA,NA,NA,2,0,42,15,7,8
2013-09-01,"SS","Japan Open 2013",13949,"MS","Semi final","5032750","5007173","21-12 / 21-12","21-Dec"," 21-12","","","",21,12,21,12,NA,NA,NA,NA,NA,NA,2,0,42,24,7,8
2013-09-01,"SS","Japan Open 2013",13949,"MS","Quarter final","5052196","5039969","21-18 / 21-13","21-18 "," 21-13","","","",21,18,21,13,NA,NA,NA,NA,NA,NA,2,0,42,31,7,6
2013-09-01,"SS","Japan Open 2013",13949,"MS","Quarter final","5032750","5007051","21-18 / 21-9","21-18 "," 21-9","","","",21,18,21,9,NA,NA,NA,NA,NA,NA,2,0,42,27,7,6
2013-09-01,"SS","Japan Open 2013",13949,"MS","Quarter final","5007173","5015343","21-11 / 20-22 / 21-13","21-Nov"," 20-22 "," 21-13","","",21,11,20,22,21,13,NA,NA,NA,NA,2,1,62,46,7,6
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 2","5044891","5043479","21-12 / 21-16","21-Dec"," 21-16","","","",21,12,21,16,NA,NA,NA,NA,NA,NA,2,0,42,28,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 2","5052196","5010333","21-17 / 19-21 / 21-15","21-17 "," 19-21 "," 21-15","","",21,17,19,21,21,15,NA,NA,NA,NA,2,1,61,53,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 2","5007173","5040761","21-13 / 21-5","21-13 "," 21-5","","","",21,13,21,5,NA,NA,NA,NA,NA,NA,2,0,42,18,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 2","5015343","5040845","21-14 / 13-21 / 21-17","21-14 "," 13-21 "," 21-17","","",21,14,13,21,21,17,NA,NA,NA,NA,2,1,55,52,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 2","5032750","5044172","21-16 / 19-21 / 21-14","21-16 "," 19-21 "," 21-14","","",21,16,19,21,21,14,NA,NA,NA,NA,2,1,61,51,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5044891","5029788","21-15 / 21-9","21-15 "," 21-9","","","",21,15,21,9,NA,NA,NA,NA,NA,NA,2,0,42,24,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5015343","5040040","15-21 / 21-17 / 24-22","15-21 "," 21-17 "," 24-22","","",15,21,21,17,24,22,NA,NA,NA,NA,2,1,60,60,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5039969","5047490","21-11 / 21-18","21-Nov"," 21-18","","","",21,11,21,18,NA,NA,NA,NA,NA,NA,2,0,42,29,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5007051","5044122","22-20 / 22-24 / 21-18","22-20 "," 22-24 "," 21-18","","",22,20,22,24,21,18,NA,NA,NA,NA,2,1,65,62,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5043479","5044609","21-17 / 7-21 / 21-18","21-17 "," 7-21 "," 21-18","","",21,17,7,21,21,18,NA,NA,NA,NA,2,1,49,56,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5044172","5029886","16-21 / 21-11 / 21-12","16-21 "," 21-11 "," 21-12","","",16,21,21,11,21,12,NA,NA,NA,NA,2,1,58,44,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5040761","5051746","30-28 / 21-13","30-28 "," 21-13","","","",30,28,21,13,NA,NA,NA,NA,NA,NA,2,0,51,41,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5040845","5045467","21-14 / 19-21 / 21-13","21-14 "," 19-21 "," 21-13","","",21,14,19,21,21,13,NA,NA,NA,NA,2,1,61,48,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5032750","5046331","21-17 / 22-20","21-17 "," 22-20","","","",21,17,22,20,NA,NA,NA,NA,NA,NA,2,0,43,37,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5007173","5009061","21-12 / 21-12","21-Dec"," 21-12","","","",21,12,21,12,NA,NA,NA,NA,NA,NA,2,0,42,24,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5010333","5034386","21-18 / 21-14","21-18 "," 21-14","","","",21,18,21,14,NA,NA,NA,NA,NA,NA,2,0,42,32,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5052196","5049220","14-21 / 21-11 / 21-14","14-21 "," 21-11 "," 21-14","","",14,21,21,11,21,14,NA,NA,NA,NA,2,1,56,46,7,4
2013-09-01,"SS","Japan Open 2013",13949,"MS","Round 1","5051450","5046213","23-21 / 21-18","23-21 "," 21-18","","","",23,21,21,18,NA,NA,NA,NA,NA,NA,2,0,44,39,7,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Final","5043478","5029886","21-17 / 21-11","21-17 "," 21-11","","","",21,17,21,11,NA,NA,NA,NA,NA,NA,2,0,42,28,6,10
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Semi final","5043478","5051746","21-14 / 13-21 / 21-17","21-14 "," 13-21 "," 21-17","","",21,14,13,21,21,17,NA,NA,NA,NA,2,1,55,52,6,8
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Quarter final","5044609","5045540","15-21 / 21-11 / 21-13","15-21 "," 21-11 "," 21-13","","",15,21,21,11,21,13,NA,NA,NA,NA,2,1,57,45,6,6
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Quarter final","5029886","5002188","21-15 / 21-18","21-15 "," 21-18","","","",21,15,21,18,NA,NA,NA,NA,NA,NA,2,0,42,33,6,6
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Quarter final","5043478","5024343","21-13 / 21-9","21-13 "," 21-9","","","",21,13,21,9,NA,NA,NA,NA,NA,NA,2,0,42,22,6,6
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Quarter final","5051746","5042527","21-14 / 21-19","21-14 "," 21-19","","","",21,14,21,19,NA,NA,NA,NA,NA,NA,2,0,42,33,6,6
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 3","5002188","5042366","21-15 / 21-13","21-15 "," 21-13","","","",21,15,21,13,NA,NA,NA,NA,NA,NA,2,0,42,28,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 3","5043478","5051779","21-16 / 21-10","21-16 "," 21-10","","","",21,16,21,10,NA,NA,NA,NA,NA,NA,2,0,42,26,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 3","5044609","5047962","21-13 / 21-12","21-13 "," 21-12","","","",21,13,21,12,NA,NA,NA,NA,NA,NA,2,0,42,25,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 2","5047962","5022042","21-17 / 16-21 / 21-13","21-17 "," 16-21 "," 21-13","","",21,17,16,21,21,13,NA,NA,NA,NA,2,1,58,51,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 2","5002188","5005054","21-18 / 21-16","21-18 "," 21-16","","","",21,18,21,16,NA,NA,NA,NA,NA,NA,2,0,42,34,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 2","5024343","5042108","21-16 / 18-21 / 21-18","21-16 "," 18-21 "," 21-18","","",21,16,18,21,21,18,NA,NA,NA,NA,2,1,60,55,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 1","5044609","5042531","21-16 / 21-17","21-16 "," 21-17","","","",21,16,21,17,NA,NA,NA,NA,NA,NA,2,0,42,33,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 1","5043478","5021289","21-12 / 21-10","21-Dec"," 21-10","","","",21,12,21,10,NA,NA,NA,NA,NA,NA,2,0,42,22,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 1","5045861","5005274","21-19 / 19-21 / 21-13","21-19 "," 19-21 "," 21-13","","",21,19,19,21,21,13,NA,NA,NA,NA,2,1,61,53,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 1","5002188","5053880","18-21 / 21-11 / 21-18","18-21 "," 21-11 "," 21-18","","",18,21,21,11,21,18,NA,NA,NA,NA,2,1,60,50,6,4
2013-09-01,"GPG","Indonesia Masters 2013",12585,"MS","Round 2","5029886","5023725","21-18 / 21-6","21-18 "," 21-6","","","",21,18,21,6,NA,NA,NA,NA,NA,NA,2,0,42,24,6,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Final","5022329","5044891","24-22 / 21-19","24-22 "," 21-19","","","",24,22,21,19,NA,NA,NA,NA,NA,NA,2,0,45,41,8,10
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Semi final","5044891","5039942","20-22 / 21-6 / 21-15","20-22 "," 21-6 "," 21-15","","",20,22,21,6,21,15,NA,NA,NA,NA,2,1,62,43,8,8
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Semi final","5022329","5040761","21-18 / 21-13","21-18 "," 21-13","","","",21,18,21,13,NA,NA,NA,NA,NA,NA,2,0,42,31,8,8
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Quarter final","5044891","5040845","8-21 / 21-18 / 21-5","Aug-21"," 21-18 "," 21-5","","",8,21,21,18,21,5,NA,NA,NA,NA,2,1,50,44,8,6
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Quarter final","5022329","5046331","21-18 / 21-17","21-18 "," 21-17","","","",21,18,21,17,NA,NA,NA,NA,NA,NA,2,0,42,35,8,6
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Quarter final","5039942","5047844","21-11 / 21-19","21-Nov"," 21-19","","","",21,11,21,19,NA,NA,NA,NA,NA,NA,2,0,42,30,8,6
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Quarter final","5040761","5044609","21-16 / 21-11","21-16 "," 21-11","","","",21,16,21,11,NA,NA,NA,NA,NA,NA,2,0,42,27,8,6
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5044891","5048888","21-11 / 21-17","21-Nov"," 21-17","","","",21,11,21,17,NA,NA,NA,NA,NA,NA,2,0,42,28,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5040845","5041348","21-11 / 21-15","21-Nov"," 21-15","","","",21,11,21,15,NA,NA,NA,NA,NA,NA,2,0,42,26,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5044609","5032750","21-16 / 21-18","21-16 "," 21-18","","","",21,16,21,18,NA,NA,NA,NA,NA,NA,2,0,42,34,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5022329","5043463","19-21 / 22-20 / 21-16","19-21 "," 22-20 "," 21-16","","",19,21,22,20,21,16,NA,NA,NA,NA,2,1,62,57,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5040761","5043053","15-21 / 21-17 / 21-17","15-21 "," 21-17 "," 21-17","","",15,21,21,17,21,17,NA,NA,NA,NA,2,1,57,55,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5046331","5051746","22-20 / 21-11","22-20 "," 21-11","","","",22,20,21,11,NA,NA,NA,NA,NA,NA,2,0,43,31,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5039942","5055634","21-17 / 21-11","21-17 "," 21-11","","","",21,17,21,11,NA,NA,NA,NA,NA,NA,2,0,42,28,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 2","5047844","5039969","21-15 / 21-16","21-15 "," 21-16","","","",21,15,21,16,NA,NA,NA,NA,NA,NA,2,0,42,31,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5040845","5045467","21-19 / 18-21 / 21-13","21-19 "," 18-21 "," 21-13","","",21,19,18,21,21,13,NA,NA,NA,NA,2,1,60,53,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5022329","5043479","21-11 / 21-6","21-Nov"," 21-6","","","",21,11,21,6,NA,NA,NA,NA,NA,NA,2,0,42,17,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5044891","5031688","21-11 / 21-8","21-Nov"," 21-8","","","",21,11,21,8,NA,NA,NA,NA,NA,NA,2,0,42,19,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5048888","5044172","21-13 / 22-20","21-13 "," 22-20","","","",21,13,22,20,NA,NA,NA,NA,NA,NA,2,0,43,33,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5043053","5052196","19-21 / 21-18 / 21-7","19-21 "," 21-18 "," 21-7","","",19,21,21,18,21,7,NA,NA,NA,NA,2,1,61,46,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5055634","5040040","21-14 / 15-21 / 21-16","21-14 "," 15-21 "," 21-16","","",21,14,15,21,21,16,NA,NA,NA,NA,2,1,57,51,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5043463","5044122","21-14 / 21-15","21-14 "," 21-15","","","",21,14,21,15,NA,NA,NA,NA,NA,NA,2,0,42,29,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5044609","5043543","21-13 / 21-12","21-13 "," 21-12","","","",21,13,21,12,NA,NA,NA,NA,NA,NA,2,0,42,25,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5051746","5010333","21-18 / 21-8","21-18 "," 21-8","","","",21,18,21,8,NA,NA,NA,NA,NA,NA,2,0,42,26,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5040761","5041523","17-21 / 21-16 / 21-18","17-21 "," 21-16 "," 21-18","","",17,21,21,16,21,18,NA,NA,NA,NA,2,1,59,55,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5039969","5054260","21-11 / 21-14","21-Nov"," 21-14","","","",21,11,21,14,NA,NA,NA,NA,NA,NA,2,0,42,25,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5047844","5051450","21-17 / 21-14","21-17 "," 21-14","","","",21,17,21,14,NA,NA,NA,NA,NA,NA,2,0,42,31,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5032750","5049220","11-21 / 21-18 / 21-18","Nov-21"," 21-18 "," 21-18","","",11,21,21,18,21,18,NA,NA,NA,NA,2,1,53,57,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5039942","5047490","21-12 / 19-21 / 21-12","21-Dec"," 19-21 "," 21-12","","",21,12,19,21,21,12,NA,NA,NA,NA,2,1,61,45,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Round 1","5046331","5029886","21-14 / 17-21 / 21-17","21-14 "," 17-21 "," 21-17","","",21,14,17,21,21,17,NA,NA,NA,NA,2,1,59,52,8,4
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Quarter final","5043479","5043210","21-7 / 21-17","21-Jul"," 21-17","","","",21,7,21,17,NA,NA,NA,NA,NA,NA,2,0,42,24,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Quarter final","5043543","5051064","21-11 / 21-11","21-Nov"," 21-11","","","",21,11,21,11,NA,NA,NA,NA,NA,NA,2,0,42,22,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Quarter final","5010333","5007051","21-19 / 10-21 / 21-17","21-19 "," 10-21 "," 21-17","","",21,19,10,21,21,17,NA,NA,NA,NA,2,1,52,57,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Round 1","5010333","5015343","21-14 / 21-19","21-14 "," 21-19","","","",21,14,21,19,NA,NA,NA,NA,NA,NA,2,0,42,33,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Round 1","5051064","5050864","21-11 / 21-8","21-Nov"," 21-8","","","",21,11,21,8,NA,NA,NA,NA,NA,NA,2,0,42,19,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Round 1","5043543","5048874","21-13 / 6-21 / 21-18","21-13 "," 6-21 "," 21-18","","",21,13,6,21,21,18,NA,NA,NA,NA,2,1,48,52,8,2
2013-10-01,"SSP","Denmark Open 2013",11545,"MS","Qual Round 1","5007051","5041449","21-13 / 21-8","21-13 "," 21-8","","","",21,13,21,8,NA,NA,NA,NA,NA,NA,2,0,42,21,8,2
2013-10-01,"SS","French Open 2013",10740,"MS","Final","5040845","5032750","21-19 / 23-21","21-19 "," 23-21","","","",21,19,23,21,NA,NA,NA,NA,NA,NA,2,0,44,40,7,10
2013-10-01,"SS","French Open 2013",10740,"MS","Semi final","5032750","5044891","17-21 / 21-16 / 21-12","17-21 "," 21-16 "," 21-12","","",17,21,21,16,21,12,NA,NA,NA,NA,2,1,59,49,7,8
2013-10-01,"SS","French Open 2013",10740,"MS","Semi final","5040845","5040761","21-18 / 18-21 / 21-10","21-18 "," 18-21 "," 21-10","","",21,18,18,21,21,10,NA,NA,NA,NA,2,1,60,49,7,8
2013-10-01,"SS","French Open 2013",10740,"MS","Quarter final","5040845","5029886","21-19 / 21-13","21-19 "," 21-13","","","",21,19,21,13,NA,NA,NA,NA,NA,NA,2,0,42,32,7,6
2013-10-01,"SS","French Open 2013",10740,"MS","Quarter final","5044891","5054260","21-13 / 21-17","21-13 "," 21-17","","","",21,13,21,17,NA,NA,NA,NA,NA,NA,2,0,42,30,7,6
2013-10-01,"SS","French Open 2013",10740,"MS","Quarter final","5032750","5051746","21-19 / 23-21","21-19 "," 23-21","","","",21,19,23,21,NA,NA,NA,NA,NA,NA,2,0,44,40,7,6
2013-10-01,"SS","French Open 2013",10740,"MS","Quarter final","5040761","5051450","21-15 / 21-19","21-15 "," 21-19","","","",21,15,21,19,NA,NA,NA,NA,NA,NA,2,0,42,34,7,6
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5040761","5043479","22-20 / 21-18","22-20 "," 21-18","","","",22,20,21,18,NA,NA,NA,NA,NA,NA,2,0,43,38,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5044891","5039969","21-18 / 21-18","21-18 "," 21-18","","","",21,18,21,18,NA,NA,NA,NA,NA,NA,2,0,42,36,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5040845","5041523","21-19 / 21-17","21-19 "," 21-17","","","",21,19,21,17,NA,NA,NA,NA,NA,NA,2,0,42,36,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5051746","5046331","21-18 / 21-13","21-18 "," 21-13","","","",21,18,21,13,NA,NA,NA,NA,NA,NA,2,0,42,31,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5054260","5007051","15-21 / 21-18 / 21-15","15-21 "," 21-18 "," 21-15","","",15,21,21,18,21,15,NA,NA,NA,NA,2,1,57,54,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5029886","5044609","21-15 / 17-21 / 24-22","21-15 "," 17-21 "," 24-22","","",21,15,17,21,24,22,NA,NA,NA,NA,2,1,62,58,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 2","5032750","5044122","21-15 / 24-22","21-15 "," 24-22","","","",21,15,24,22,NA,NA,NA,NA,NA,NA,2,0,45,37,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5007051","5040040","21-14 / 17-21 / 21-10","21-14 "," 17-21 "," 21-10","","",21,14,17,21,21,10,NA,NA,NA,NA,2,1,59,45,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5043479","5046923","21-9 / 24-22","21-Sep"," 24-22","","","",21,9,24,22,NA,NA,NA,NA,NA,NA,2,0,45,31,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5044609","5044172","21-19 / 16-21 / 21-9","21-19 "," 16-21 "," 21-9","","",21,19,16,21,21,9,NA,NA,NA,NA,2,1,58,49,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5051450","5010333","10-21 / 21-13 / 21-18","Oct-21"," 21-13 "," 21-18","","",10,21,21,13,21,18,NA,NA,NA,NA,2,1,52,52,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5032750","5047490","21-15 / 21-19","21-15 "," 21-19","","","",21,15,21,19,NA,NA,NA,NA,NA,NA,2,0,42,34,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5029886","5048888","21-12 / 21-9","21-Dec"," 21-9","","","",21,12,21,9,NA,NA,NA,NA,NA,NA,2,0,42,21,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5049220","5045467","23-21 / 16-21 / 21-11","23-21 "," 16-21 "," 21-11","","",23,21,16,21,21,11,NA,NA,NA,NA,2,1,60,53,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5040761","5031688","21-10 / 20-22 / 21-17","21-Oct"," 20-22 "," 21-17","","",21,10,20,22,21,17,NA,NA,NA,NA,2,1,62,49,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5044122","5043053","21-19 / 13-21 / 21-13","21-19 "," 13-21 "," 21-13","","",21,19,13,21,21,13,NA,NA,NA,NA,2,1,55,53,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5051746","5043463","21-16 / 21-14","21-16 "," 21-14","","","",21,16,21,14,NA,NA,NA,NA,NA,NA,2,0,42,30,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5046331","5047844","21-9 / 21-14","21-Sep"," 21-14","","","",21,9,21,14,NA,NA,NA,NA,NA,NA,2,0,42,23,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5040845","5055634","21-12 / 21-18","21-Dec"," 21-18","","","",21,12,21,18,NA,NA,NA,NA,NA,NA,2,0,42,30,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5039969","5009061","21-16 / 21-11","21-16 "," 21-11","","","",21,16,21,11,NA,NA,NA,NA,NA,NA,2,0,42,27,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5044891","5041348","22-20 / 21-12","22-20 "," 21-12","","","",22,20,21,12,NA,NA,NA,NA,NA,NA,2,0,43,32,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Round 1","5054260","5042362","15-21 / 21-15 / 21-19","15-21 "," 21-15 "," 21-19","","",15,21,21,15,21,19,NA,NA,NA,NA,2,1,57,55,7,4
2013-10-01,"SS","French Open 2013",10740,"MS","Qual Quarter final","5007051","5048874","18-21 / 21-18 / 21-11","18-21 "," 21-18 "," 21-11","","",18,21,21,18,21,11,NA,NA,NA,NA,2,1,60,50,7,2
