"Year","Level","Tournament_Name","Tournament_ID","Type","Round","Winner","Loser","Score","Match1","Match2","Match3","Match4","Match5","Match1W","Match1L","Match2W","Match2L","Match3W","Match3L","Match4W","Match4L","Match5W","Match5L","Winner_Match_Won","Loser_Match_Won","Win_points_total","Lose_points_total","level_weight","round_weight"
"Jun-93","WC","World Championships 1993",10827,"XD","Round 3","5036319, 5047221","5046756, 5050131","18-15 / 15-4","18-15 "," 15-4","","","",18,15,15,4,,,,,,,2,0,33,19,10,4
"Jan-94","STAR4","Chinese Taipei Open 1994",10557,"XD","Round 2","5042983, 5050334","5036319, 5047221","15-10 / 15-13","15-Oct"," 15-13","","","",15,10,15,13,,,,,,,2,0,30,23,6,4
"Jan-94","STAR5","Korea Open 1994",12282,"XD","Round 3","5045377, 5047055","5047873, 5054766","15-9 / 16-18 / 15-10","15-Sep"," 16-18 "," 15-10","","",15,9,16,18,15,10,,,,,2,1,46,37,7,4
"Apr-94","EC","European Championships 1994",11575,"XD","Quarter final","5046994, 5049289","5047670, 5053215","15-6 / 15-6","15-Jun"," 15-6","","","",15,6,15,6,,,,,,,2,0,30,12,8,6
"Nov-94","STAR4","Hong Kong Open 1994",12930,"XD","Round 2","5014001, 5055411","5030767, 5047345","15-2 / 18-15","15-Feb"," 18-15","","","",15,2,18,15,,,,,,,2,0,33,17,6,4
"Nov-94","STAR4","China Open 1994",11755,"XD","Round 3","5045288, 5049927","5045944, 5048629","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,,,,,,,2,0,30,16,6,4
"Nov-94","STAR4","China Open 1994",11755,"XD","Round 3","5045110, 5046616","5004998, 5049765","8-15 / 15-12 / 15-10","Aug-15"," 15-12 "," 15-10","","",8,15,15,12,15,10,,,,,2,1,38,37,6,4
"May-95","WC","World Championships 1995",13286,"XD","Round 5","5045349, 5049828","5050074, 5050081","15-5 / 14-18 / 15-6","15-May"," 14-18 "," 15-6","","",15,5,14,18,15,6,,,,,2,1,44,29,10,4
"May-95","WC","World Championships 1995",13286,"XD","Round 5","5050441, 5050470","5046529, 5052951","9-15 / 15-6 / 15-6","Sep-15"," 15-6 "," 15-6","","",9,15,15,6,15,6,,,,,2,1,39,27,10,4
"Jan-96","STAR5","Japan Open 1996",13876,"XD","Round 2","5045944, 5048629","5033628, 5046430","15-8 / 6-15 / 15-10","15-Aug"," 6-15 "," 15-10","","",15,8,6,15,15,10,,,,,2,1,36,33,7,4
"Mar-96","STAR4","Swiss Open 1996",12073,"XD","Round 2","5004998, 5049765","5045219, 5050440","15-7 / 15-0","15-Jul"," 15-0","","","",15,7,15,0,,,,,,,2,0,30,7,6,4
"Apr-96","EC","European Championships 1996",13200,"XD","Round 3","5050083, 5052896","5046167, 5050053","15-6 / 15-6","15-Jun"," 15-6","","","",15,6,15,6,,,,,,,2,0,30,12,8,4
"Oct-97","STAR4","German Open 1997",13445,"XD","Round 2","5045350, 5052896","5046844, 5049664","15-4 / 15-7","15-Apr"," 15-7","","","",15,4,15,7,,,,,,,2,0,30,11,6,4
"Nov-97","STAR4","Thailand Open 1997",12852,"XD","Quarter final","5042983, 5045349","5050239, 5055411","11-15 / 15-11 / 15-10","Nov-15"," 15-11 "," 15-10","","",11,15,15,11,15,10,,,,,2,1,41,36,6,6
"Nov-97","STAR4","Thailand Open 1997",12852,"XD","Round 2","5009463, 5039290","5046769, 5047712","15-8 / 15-8","15-Aug"," 15-8","","","",15,8,15,8,,,,,,,2,0,30,16,6,4
"Dec-97","GPF","World Grand Prix Final 1997",14044,"XD","Group B","5050239, 5055411","5050083, 5055017","15-6 / 15-8","15-Jun"," 15-8","","","",15,6,15,8,,,,,,,2,0,30,14,9,2
"Mar-98","STAR4","Swiss Open 1998",11193,"XD","Round 2","5046769, 5047712","5035067, 5049533","15-13 / 15-6","15-13 "," 15-6","","","",15,13,15,6,,,,,,,2,0,30,19,6,4
"Apr-98","EC","European Championships 1998",12281,"XD","Round 3","5046756, 5050131","5046769, 5047712","11-15 / 15-10 / 15-7","Nov-15"," 15-10 "," 15-7","","",11,15,15,10,15,7,,,,,2,1,41,32,8,4
"Apr-98","EC","European Championships 1998",12281,"XD","Round 2","5046430, 5049828","5034234, 5045268","15-5 / 15-3","15-May"," 15-3","","","",15,5,15,3,,,,,,,2,0,30,8,8,4
"Apr-98","EC","European Championships 1998",12281,"XD","Round 2","5046167, 5050053","5000439, 5047201","9-15 / 15-10 / 15-6","Sep-15"," 15-10 "," 15-6","","",9,15,15,10,15,6,,,,,2,1,39,31,8,4
"Jul-98","STAR4","Malaysia Open 1998",12970,"XD","Round 3","5042983, 5045349","5022387, 5048584","15-8 / 11-15 / 17-14","15-Aug"," 11-15 "," 17-14","","",15,8,11,15,17,14,,,,,2,1,43,37,6,4
"Jul-98","STAR4","Malaysia Open 1998",12970,"XD","Round 2","5022387, 5048584","5008634, 5014629","15-7 / 15-0","15-Jul"," 15-0","","","",15,7,15,0,,,,,,,2,0,30,7,6,4
"Nov-98","STAR4","Indonesia Open 1998",12063,"XD","Quarter final","5038179, 5045870","5045350, 5052896","15-10 / 15-5","15-Oct"," 15-5","","","",15,10,15,5,,,,,,,2,0,30,15,6,6
"Feb-99","GPF","World Grand Prix Final 1998",10817,"XD","Group A","5042983, 5045349","5047670, 5053215","12-15 / 15-10 / 15-7","Dec-15"," 15-10 "," 15-7","","",12,15,15,10,15,7,,,,,2,1,42,32,9,2
"Feb-99","GPF","World Grand Prix Final 1998",10817,"XD","Group B","5048629, 5049765","5038179, 5045870","15-8 / 7-15 / 15-5","15-Aug"," 7-15 "," 15-5","","",15,8,7,15,15,5,,,,,2,1,37,28,9,2
"Apr-99","STAR5","Japan Open 1999",10614,"XD","Round 2","5011405, 5031252","5047026, 5055169","15-4 / 15-3","15-Apr"," 15-3","","","",15,4,15,3,,,,,,,2,0,30,7,7,4
"Jul-00","STAR3","Thailand Open 2000",11806,"XD","Round 2","5048629, 5049765","5027457, 5055508","15-3 / 15-2","15-Mar"," 15-2","","","",15,3,15,2,,,,,,,2,0,30,5,5,4
"Jan-01","STAR6","Korea Open 2001",13602,"XD","Quarter final","5042983, 5045349","5003136, 5020998","15-6 / 15-6","15-Jun"," 15-6","","","",15,6,15,6,,,,,,,2,0,30,12,8,6
"Jan-01","STAR6","Korea Open 2001",13602,"XD","Round 3","5042983, 5045349","5011405, 5031252","15-12 / 15-5","15-Dec"," 15-5","","","",15,12,15,5,,,,,,,2,0,30,17,8,4
"Jan-01","STAR6","Korea Open 2001",13602,"XD","Round 3","5038134, 5045359","5022359, 5055464","15-13 / 15-6","15-13 "," 15-6","","","",15,13,15,6,,,,,,,2,0,30,19,8,4
"Jan-01","STAR6","Korea Open 2001",13602,"XD","Round 2","5046232, 5054040","5012200, 5055821","15-8 / 15-10","15-Aug"," 15-10","","","",15,8,15,10,,,,,,,2,0,30,18,8,4
"Jun-01","WC","World Championships 2001",12622,"XD","Quarter final","5038134, 5045359","5038179, 5050239","15-11 / 15-9","15-Nov"," 15-9","","","",15,11,15,9,,,,,,,2,0,30,20,10,6
"Jun-01","WC","World Championships 2001",12622,"XD","Round 3","5007693, 5024804","5026138, 5037212","15-9 / 15-1","15-Sep"," 15-1","","","",15,9,15,1,,,,,,,2,0,30,10,10,4
"Aug-01","GPF","World Grand Prix Final 2000",10977,"XD","Group B","5038179, 5045870","5003136, 5020998","7-5 / 5-7 / 7-5 / 7-1","7-May"," 5-7 "," 7-5 "," 7-1","",7,5,5,7,7,5,7,1,,,3,1,26,18,9,2
"Sep-01","STAR1","Hong Kong Open 2001",10758,"XD","Round 2","5026138, 5037212","5017179, 5017292","7-4 / 7-5 / 7-2","7-Apr"," 7-5 "," 7-2","","",7,4,7,5,7,2,,,,,2,1,21,11,3,4
"Mar-02","STAR3","Swiss Open 2002",11851,"XD","Round 2","5044070, 5054041","5020998, 5022387","1-7 / 7-3 / 7-4","1-Jul"," 7-3 "," 7-4","","",1,7,7,3,7,4,,,,,2,1,15,14,5,4
"Mar-02","STAR3","Swiss Open 2002",11851,"XD","Round 1","5044070, 5054041","5011959, 5054879","8-6 / 2-7 / 7-3","8-Jun"," 2-7 "," 7-3","","",8,6,2,7,7,3,,,,,2,1,17,16,5,4
"Apr-02","EC","European Championships 2002",12677,"XD","Quarter final","5014493, 5050083","5028550, 5046769","3-7 / 3-7 / 7-2","3-Jul"," 3-7 "," 7-2","","",3,7,3,7,7,2,,,,,2,1,13,16,8,6
"Apr-02","EC","European Championships 2002",12677,"XD","Quarter final","5042983, 5045349","5027457, 5055508","7-5 / 7-1 / 7-1","7-May"," 7-1 "," 7-1","","",7,5,7,1,7,1,,,,,2,1,21,7,8,6
"Apr-02","EC","European Championships 2002",12677,"XD","Round 2","5007693, 5024804","5048629, 5049765","7-5 / 8-6 / 1-7","7-May"," 8-6 "," 1-7","","",7,5,8,6,1,7,,,,,2,1,16,18,8,4
"Jul-02","STAR5","Chinese Taipei Open 2002",12908,"XD","Quarter final","5019250, 5055602","5011959, 5054879","11-0 / 12-13 / 11-0","11-0 "," 12-13 "," 11-0","","",11,0,12,13,11,0,,,,,2,1,34,13,7,6
"Sep-02","STAR5","Indonesia Open 2002",11291,"XD","Round 1","5005176, 5055464","5053110, 5055093","11-1 / 11-7","11-Jan"," 11-7","","","",11,1,11,7,,,,,,,2,0,22,8,7,4
"Oct-02","AG","Asian Games 2002",12280,"XD","Quarter final","5026742, 5049941","5044070, 5054041","11-9 / 10-13 / 11-9","11-Sep"," 10-13 "," 11-9","","",11,9,10,13,11,9,,,,,2,1,32,31,8,6
"Feb-03","STAR4","All England Open 2003",11582,"XD","Round 2","5044097, 5055372","5054175, 5055146","11-5 / 11-8","11-May"," 11-8","","","",11,5,11,8,,,,,,,2,0,22,13,6,4
"Feb-03","STAR4","All England Open 2003",11582,"XD","Round 1","5020998, 5022387","5007963, 5054390","11-8 / 11-7","11-Aug"," 11-7","","","",11,8,11,7,,,,,,,2,0,22,15,6,4
"Feb-03","STAR4","All England Open 2003",11582,"XD","Round 1","5054175, 5055146","5054040, 5055735","9-11 / 11-8 / 11-7","9-Nov"," 11-8 "," 11-7","","",9,11,11,8,11,7,,,,,2,1,31,26,6,4
"Apr-03","STAR5","Japan Open 2003",13868,"XD","Round 1","5005176, 5045349","5053110, 5055093","11-5 / 11-4","11-May"," 11-4","","","",11,5,11,4,,,,,,,2,0,22,9,7,4
"Aug-03","WC","World Championships 2003",13732,"XD","Round 2","5038134, 5045359","5044070, 5054041","15-5 / 15-7","15-May"," 15-7","","","",15,5,15,7,,,,,,,2,0,30,12,10,4
"Aug-03","STAR5","Singapore Open 2003",10597,"XD","Round 2","5003128, 5038465","5017179, 5017292","15-5 / 15-7","15-May"," 15-7","","","",15,5,15,7,,,,,,,2,0,30,12,7,4
"Aug-03","STAR5","Singapore Open 2003",10597,"XD","Round 1","5027457, 5054282","5011103, 5048726","15-6 / 15-5","15-Jun"," 15-5","","","",15,6,15,5,,,,,,,2,0,30,11,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"XD","Round 1","5044097, 5055372","5044537, 5054257","15-6 / 15-12","15-Jun"," 15-12","","","",15,6,15,12,,,,,,,2,0,30,18,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"XD","Round 1","5026742, 5055367","5004619, 5049765","1-15 / 15-8 / 15-6","Jan-15"," 15-8 "," 15-6","","",1,15,15,8,15,6,,,,,2,1,31,29,7,4
"Aug-03","STAR5","Indonesia Open 2003",11904,"XD","Round 1","5054040, 5055735","5007963, 5054390","15-8 / 15-2","15-Aug"," 15-2","","","",15,8,15,2,,,,,,,2,0,30,10,7,4
"Sep-03","STAR4","Malaysia Open 2003",12434,"XD","Quarter final","5038134, 5045359","5044788, 5055373","5-15 / 15-2 / 15-4","May-15"," 15-2 "," 15-4","","",5,15,15,2,15,4,,,,,2,1,35,21,6,6
"Sep-03","STAR4","Malaysia Open 2003",12434,"XD","Round 1","5017538, 5027080","5026742, 5055367","15-8 / 15-10","15-Aug"," 15-10","","","",15,8,15,10,,,,,,,2,0,30,18,6,4
"Sep-03","STAR4","Malaysia Open 2003",12434,"XD","Round 1","5005176, 5045349","5044097, 5055372","11-15 / 15-12 / 15-0","Nov-15"," 15-12 "," 15-0","","",11,15,15,12,15,0,,,,,2,1,41,27,6,4
"Sep-03","STAR5","Denmark Open 2003",10127,"XD","Round 1","5007693, 5024804","5027457, 5054282","15-13 / 14-17 / 15-8","15-13 "," 14-17 "," 15-8","","",15,13,14,17,15,8,,,,,2,1,44,38,7,4
"Sep-03","STAR5","Denmark Open 2003",10127,"XD","Round 1","5038134, 5045359","5054175, 5055146","15-6 / 15-4","15-Jun"," 15-4","","","",15,6,15,4,,,,,,,2,0,30,10,7,4
"Oct-03","STAR2","German Open 2003",10404,"XD","Quarter final","5014493, 5050083","5020998, 5022387","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,,,,,,,2,0,30,16,4,6
"Oct-03","STAR2","German Open 2003",10404,"XD","Round 2","5038134, 5045359","5044788, 5055373","15-12 / 15-9","15-Dec"," 15-9","","","",15,12,15,9,,,,,,,2,0,30,21,4,4
"Oct-03","STAR2","German Open 2003",10404,"XD","Round 1","5014493, 5050083","5044746, 5044749","15-4 / 15-11","15-Apr"," 15-11","","","",15,4,15,11,,,,,,,2,0,30,15,4,4
"Oct-03","STAR2","German Open 2003",10404,"XD","Round 1","5054040, 5055735","5003128, 5038465","15-9 / 15-11","15-Sep"," 15-11","","","",15,9,15,11,,,,,,,2,0,30,20,4,4
"Nov-03","STAR6","Hong Kong Open 2003",10205,"XD","Round 1","5045795, 5046898","5045145, 5048523","17-15 / 15-13","17-15 "," 15-13","","","",17,15,15,13,,,,,,,2,0,32,28,8,4
"Nov-03","STAR4","Chinese Taipei Open 2003",11754,"XD","Round 1","5007693, 5024804","5017179, 5017292","15-4 / 15-12","15-Apr"," 15-12","","","",15,4,15,12,,,,,,,2,0,30,16,6,4
"Nov-03","STAR6","China Open 2003",10590,"XD","Round 1","5003128, 5038465","5007963, 5054390","17-14 / 15-10","17-14 "," 15-10","","","",17,14,15,10,,,,,,,2,0,32,24,8,4
"Nov-03","STAR6","China Open 2003",10590,"XD","Round 1","5004093, 5013584","5017538, 5027080","15-3 / 15-9","15-Mar"," 15-9","","","",15,3,15,9,,,,,,,2,0,30,12,8,4
"Mar-04","STAR3","Swiss Open 2004",10067,"XD","Round 2","5026742, 5055367","5027457, 5054282","15-10 / 15-6","15-Oct"," 15-6","","","",15,10,15,6,,,,,,,2,0,30,16,5,4
"Mar-04","STAR3","Swiss Open 2004",10067,"XD","Round 2","5020998, 5022387","5007693, 5024804","13-15 / 15-11 / 15-12","13-15 "," 15-11 "," 15-12","","",13,15,15,11,15,12,,,,,2,1,43,38,5,4
"Mar-04","STAR3","Swiss Open 2004",10067,"XD","Round 1","5054040, 5055735","5007963, 5054390","15-2 / 9-15 / 15-7","15-Feb"," 9-15 "," 15-7","","",15,2,9,15,15,7,,,,,2,1,39,24,5,4
"Mar-04","STAR3","Swiss Open 2004",10067,"XD","Round 1","5026742, 5055367","5012200, 5055821","12-15 / 15-13 / 15-11","Dec-15"," 15-13 "," 15-11","","",12,15,15,13,15,11,,,,,2,1,42,39,5,4
"Mar-04","STAR3","Swiss Open 2004",10067,"XD","Round 1","5014493, 5050083","5054175, 5055146","15-7 / 15-6","15-Jul"," 15-6","","","",15,7,15,6,,,,,,,2,0,30,13,5,4
"Mar-04","STAR4","All England Open 2004",11867,"XD","Round 2","5014493, 5050083","5044788, 5055373","15-9 / 15-7","15-Sep"," 15-7","","","",15,9,15,7,,,,,,,2,0,30,16,6,4
"Mar-04","STAR4","All England Open 2004",11867,"XD","Round 1","5026742, 5055367","5007963, 5054390","15-6 / 15-5","15-Jun"," 15-5","","","",15,6,15,5,,,,,,,2,0,30,11,6,4
"Mar-04","STAR4","All England Open 2004",11867,"XD","Round 1","5005176, 5045349","5007693, 5024804","15-13 / 15-12","15-13 "," 15-12","","","",15,13,15,12,,,,,,,2,0,30,25,6,4
"Mar-04","STAR4","All England Open 2004",11867,"XD","Round 1","5054040, 5055735","5006415, 5008546","15-2 / 15-11","15-Feb"," 15-11","","","",15,2,15,11,,,,,,,2,0,30,13,6,4
"Mar-04","STAR4","All England Open 2004",11867,"XD","Round 1","5004619, 5049765","5045145, 5048523","15-10 / 15-8","15-Oct"," 15-8","","","",15,10,15,8,,,,,,,2,0,30,18,6,4
"Apr-04","STAR5","Korea Open 2004",11841,"XD","Round 2","5026742, 5055367","5006415, 5008546","15-4 / 17-15","15-Apr"," 17-15","","","",15,4,17,15,,,,,,,2,0,32,19,7,4
"Apr-04","STAR5","Japan Open 2004",13663,"XD","Round 1","5026742, 5055367","5003128, 5038465","15-9 / 15-2","15-Sep"," 15-2","","","",15,9,15,2,,,,,,,2,0,30,11,7,4
"Apr-04","STAR5","Japan Open 2004",13663,"XD","Round 1","5043781, 5055601","5027457, 5054282","15-12 / 7-15 / 15-6","15-Dec"," 7-15 "," 15-6","","",15,12,7,15,15,6,,,,,2,1,37,33,7,4
"Apr-04","EC","European Championships 2004",10368,"XD","Quarter final","5005176, 5045349","5028550, 5046769","15-8 / 15-7","15-Aug"," 15-7","","","",15,8,15,7,,,,,,,2,0,30,15,8,6
"Apr-04","EC","European Championships 2004",10368,"XD","Round 3","5004619, 5049765","5045265, 5045268","15-9 / 15-9","15-Sep"," 15-9","","","",15,9,15,9,,,,,,,2,0,30,18,8,4
"Apr-04","EC","European Championships 2004",10368,"XD","Round 3","5020998, 5022387","5007963, 5054390","15-4 / 15-6","15-Apr"," 15-6","","","",15,4,15,6,,,,,,,2,0,30,10,8,4
"Apr-04","AC","Asia Championships 2004",11438,"XD","Round 2","5044888, 5052020","5044537, 5054257","15-12 / 15-7","15-Dec"," 15-7","","","",15,12,15,7,,,,,,,2,0,30,19,8,4
"Apr-04","AC","Asia Championships 2004",11438,"XD","Round 1","5017179, 5017292","5026138, 5037212","15-7 / 15-8","15-Jul"," 15-8","","","",15,7,15,8,,,,,,,2,0,30,15,8,4
"Apr-04","AC","Asia Championships 2004",11438,"XD","Round 1","5011959, 5054879","5002888, 5050581","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,8,4
"Jul-04","STAR4","Malaysia Open 2004",13575,"XD","Quarter final","5004093, 5013584","5014493, 5050083","15-10 / 15-13","15-Oct"," 15-13","","","",15,10,15,13,,,,,,,2,0,30,23,6,6
"Oct-04","STAR2","German Open 2004",12183,"XD","Quarter final","5027457, 5054282","5043635, 5054279","15-11 / 10-15 / 17-16","15-Nov"," 10-15 "," 17-16","","",15,11,10,15,17,16,,,,,2,1,42,42,4,6
"Nov-04","STAR6","China Open 2004",11428,"XD","Quarter final","5044097, 5055372","5054040, 5055735","15-11 / 15-7","15-Nov"," 15-7","","","",15,11,15,7,,,,,,,2,0,30,18,8,6
"Mar-05","STAR3","German Open 2005",10034,"XD","Quarter final","5044070, 5054040","5026742, 5055367","15-4 / 15-7","15-Apr"," 15-7","","","",15,4,15,7,,,,,,,2,0,30,11,5,6
"Mar-05","STAR4","All England Open 2005",11632,"XD","Round 2","5043635, 5054279","5014493, 5050083","15-8 / 15-13","15-Aug"," 15-13","","","",15,8,15,13,,,,,,,2,0,30,21,6,4
"Mar-05","STAR4","All England Open 2005",11632,"XD","Round 1","5031005, 5043781","5042447, 5050909","15-10 / 15-8","15-Oct"," 15-8","","","",15,10,15,8,,,,,,,2,0,30,18,6,4
"Mar-05","STAR4","All England Open 2005",11632,"XD","Round 1","5026742, 5055367","5053110, 5055093","4-15 / 17-14 / 15-11","Apr-15"," 17-14 "," 15-11","","",4,15,17,14,15,11,,,,,2,1,36,40,6,4
"Mar-05","STAR4","All England Open 2005",11632,"XD","Round 1","5019250, 5051595","5003128, 5004619","15-12 / 4-15 / 15-13","15-Dec"," 4-15 "," 15-13","","",15,12,4,15,15,13,,,,,2,1,34,40,6,4
"Jul-05","STAR5","Singapore Open 2005",12134,"XD","Round 2","5014493, 5050083","5017538, 5027080","7-15 / 17-16 / 15-10","Jul-15"," 17-16 "," 15-10","","",7,15,17,16,15,10,,,,,2,1,39,41,7,4
"Jul-05","STAR5","Singapore Open 2005",12134,"XD","Round 1","5014493, 5050083","5031005, 5043781","15-11 / 15-6","15-Nov"," 15-6","","","",15,11,15,6,,,,,,,2,0,30,17,7,4
"Jul-05","STAR5","Singapore Open 2005",12134,"XD","Round 1","5003128, 5004619","5044294, 5044297","15-7 / 15-12","15-Jul"," 15-12","","","",15,7,15,12,,,,,,,2,0,30,19,7,4
"Jul-05","STAR4","Malaysia Open 2005",13500,"XD","Round 1","5020998, 5022387","5044108, 5044112","9-15 / 15-4 / 15-7","Sep-15"," 15-4 "," 15-7","","",9,15,15,4,15,7,,,,,2,1,39,26,6,4
"Nov-05","STAR6","China Open 2005",11286,"XD","Round 2","5044108, 5044112","5005176, 5055669","15-11 / 15-4","15-Nov"," 15-4","","","",15,11,15,4,,,,,,,2,0,30,15,8,4
"Nov-05","STAR6","China Open 2005",11286,"XD","Round 1","5043635, 5054279","5043417, 5043456","7-15 / 17-14 / 15-11","Jul-15"," 17-14 "," 15-11","","",7,15,17,14,15,11,,,,,2,1,39,40,8,4
"Jan-06","STAR3","German Open 2006",11644,"XD","Round 1","5052798, 5054244","5044537, 5054257","15-8 / 16-17 / 15-1","15-Aug"," 16-17 "," 15-1","","",15,8,16,17,15,1,,,,,2,1,46,26,5,4
"Jan-06","STAR3","German Open 2006",11644,"XD","Round 1","5044693, 5054390","5044993, 5046308","15-6 / 6-15 / 15-7","15-Jun"," 6-15 "," 15-7","","",15,6,6,15,15,7,,,,,2,1,36,28,5,4
"Apr-06","AC","Asia Championships 2006",10901,"XD","Round 2","5019250, 5051595","5043684, 5044144","21-18 / 21-13","21-18 "," 21-13","","","",21,18,21,13,,,,,,,2,0,42,31,8,4
"Apr-06","AC","Asia Championships 2006",10901,"XD","Round 2","5044100, 5044733","5042841, 5044774","21-15 / 21-7","21-15 "," 21-7","","","",21,15,21,7,,,,,,,2,0,42,22,8,4
"Jun-06","STAR4","Malaysia Open 2006",11868,"XD","Quarter final","5005176, 5055669","5043417, 5043456","21-16 / 21-17","21-16 "," 21-17","","","",21,16,21,17,,,,,,,2,0,42,33,6,6
"Aug-06","STAR6","Korea Open 2006",12031,"XD","Round 2","5003128, 5004619","5051593, 5051600","21-12 / 19-21 / 21-13","21-Dec"," 19-21 "," 21-13","","",21,12,19,21,21,13,,,,,2,1,61,46,8,4
"Sep-06","STAR6","Hong Kong Open 2006",11843,"XD","Quarter final","5043767, 5044097","5041352, 5043417","21-19 / 21-17","21-19 "," 21-17","","","",21,19,21,17,,,,,,,2,0,42,36,8,6
"Oct-06","STAR6","China Open 2006",13125,"XD","Round 2","5044108, 5044112","5008953, 5053893","21-16 / 21-15","21-16 "," 21-15","","","",21,16,21,15,,,,,,,2,0,42,31,8,4
"Dec-06","AG","Asian Games 2006",12071,"XD","Quarter final","5008768, 5044897","5044070, 5054040","22-20 / 11-21 / 21-13","22-20 "," 11-21 "," 21-13","","",22,20,11,21,21,13,,,,,2,1,54,54,8,6
"Dec-06","AG","Asian Games 2006",12071,"XD","Quarter final","5004093, 5043767","5019250, 5051595","21-19 / 21-10","21-19 "," 21-10","","","",21,19,21,10,,,,,,,2,0,42,29,8,6
"Dec-06","AG","Asian Games 2006",12071,"XD","Round 2","5004093, 5043767","5044294, 5044297","21-16 / 21-13","21-16 "," 21-13","","","",21,16,21,13,,,,,,,2,0,42,29,8,4
"Jul-07","SS","China Masters 2007",11024,"XD","Round 2","5044108, 5044112","5039298, 5055602","19-21 / 21-13 / 21-19","19-21 "," 21-13 "," 21-19","","",19,21,21,13,21,19,,,,,2,1,61,53,7,4
"Oct-07","GPG","Macau Open 2007",11502,"XD","Quarter final","5042292, 5055093","5044100, 5044733","21-8 / 16-21 / 21-15","21-Aug"," 16-21 "," 21-15","","",21,8,16,21,21,15,,,,,2,1,58,44,6,6
"Oct-07","GPG","Macau Open 2007",11502,"XD","Round 1","5017179, 5017292","5042086, 5043014","21-19 / 21-19","21-19 "," 21-19","","","",21,19,21,19,,,,,,,2,0,42,38,6,4
"Apr-08","AC","Asia Championships 2008",10930,"XD","Round 2","5042292, 5055093","5042344, 5042523","21-13 / 21-9","21-13 "," 21-9","","","",21,13,21,9,,,,,,,2,0,42,22,8,4
"Sep-08","GPG","Chinese Taipei Open 2008",11836,"XD","Round 2","5041519, 5055476","5042086, 5043014","21-12 / 18-21 / 21-19","21-Dec"," 18-21 "," 21-19","","",21,12,18,21,21,19,,,,,2,1,60,52,6,4
"Nov-08","SS","China Open 2008",12511,"XD","Round 2","5040752, 5043456","5044108, 5044112","23-21 / 21-16","23-21 "," 21-16","","","",23,21,21,16,,,,,,,2,0,44,37,7,4
"Aug-09","GPG","Chinese Taipei Open 2009",13532,"XD","Round 1","5054749, 5055602","5046802, 5050327","23-21 / 17-21 / 21-10","23-21 "," 17-21 "," 21-10","","",23,21,17,21,21,10,,,,,2,1,61,52,6,4
"Mar-10","GP","German Open 2010",12866,"XD","Round 1","5008113, 5050995","5042086, 5043014","21-19 / 21-19","21-19 "," 21-19","","","",21,19,21,19,,,,,,,2,0,42,38,5,4
